,제목,가사,장르
652,수궁가 중 사람의 내력을 들어라 ~ 더질더질,"<아니리>
별주부 기가맥혀 ""아이고 퇴공 간 좀 팥낱만큼만 띠여주고 가란말이요 "" 가든 토끼 힐끗 돌아서며
""너 이놈 별주부야 너를 담박에 내민 바위에다 옹기짐을 부시듯 콱 부셔 죽일 일이로되 수로만리를
나를 업고 다닌 정성으로 너를 살려줄 것이니 이 다음에는 다시 그런 보초떼기 없는 짓을 하지말어라
그리고 네 정성이 지극허니 너의 용왕에 먹일 약이나 하나 일러주마. 수궁에 들어가면 암자라이뿐놈 많이 쌓였드구나
하루 일천오백마리씩만 잡아서 석달 열흘간 먹이고 복쟁이 쓸갤르 천석을 만들어서 양일간에 다 먹으면
죽던지 살던지 양단간에 끝이 날 것이다.자 나는 간다 어서 들어가거라""

<창조>
별주부는 하릴없이 수궁으로 들어가고

<아니리>
토끼란 놈은 살아났다고 이리뛰고 저리뛰고 방정을 떨다가 탁 그물에 걸렸겄다.

<창조>
""아이고 이 일을 어쩔거나 차라리 내가 수궁에서 죽었드라면 정초 한식 단오 추석이나 받어먹을 것을
이제는 뉘놈의 뱃속에다 장사를 헐거나""

<아니리>
이리한참 설리 울며 축 쳐져있을적에 쉬파리떼가 윙 날라드니 토끼 어찌 좋았던지
""아이고 쉬낭청 사촌님네들 어데갔다 인제 오시오"" 쉬파리떼들이 깜짝놀래 ""이놈 죽은줄 알고 쉬 쉴라고 왔더니 너 살었구나 네 이놈 그물에 걸렸으니 속절없이 죽게 생겼구나""
""죽고 살기는 내 재주에 매였아오나 내 몸에다 쉬나 좀 실어주시오""
""니가 꾀를 부릴 양으로 쉬를 실어달라하지만 사람의 손을 당할소냐?""
""사람의 손이 어떻단 말씀이요?"" ""내가 이를테니 들어봐라""

<자진모리>
""사람의 내력을 들어라 사람의 내력을 들어봐라 사람의 손이라 허는 것은 엎어노면 하늘이요 됫세노면 땅인디
요리조리 금이기는 일월 다니는 길이요 엄지장가락이 두마디기는 천지인 삼재요 지가락이 장가락만 못허기는
정월 이월 삼월 장가락이 그중에 길기는 사월 오월 유월이요 무명지가락이 장가락만 못허기는
칠월 팔월 구월이요 소지가 그중에 짜룹기는 시월 동지 섣달인디 자오 묘유가 여가 있고 건감간진 손이곤태(乾坎艮震巽離坤兌)
삼천팔쾌(先天八卦)가 여가 있고 불도로 두고 일러도 감중연(坎中連) 간상연(艮上連) 여가있고
육도기문(六道記文)에 대장경(大藏經) 천지가 모두 일장중이니 니 아무리 꾀를 낸들 사람의 손하나
못당허리라 두말말고 너 죽어라""

<아니리>
""그저 죽고살기는 내 재주에 매였으니 내 몸에다 쉬나 좀 실어주시오"" 쉬파리떼가 달라들어 쉬를 빈틈없이 담뿍 실어놓고
날아간뒤에 토끼란 놈은 죽은 듯이 엎져 있을적에 그때 마침 초동목수(樵童牧揷) 아이들이 지게갈퀴 짊어지고
뫼나리를 부르며 올라오는디

<중모리>
아이가리너 어이가리너 어이가리너 너와넘차 사람이 세상에 삼겨날제 별로 후박이 없건마는 우리네 팔자는
무슨 여러팔자로서 심심산곡을 다니는가 여보아라 동지들아 너는 저골을 비고 나는 이 골을 비어
부러진 잡목 떨어진 낙엽을 긁고 비고 몽똥거려 위부모처자를 극진공대를 허여보세 어이가리너 너와넘차

<아니리>
이리한참 올라오다가 보니 토끼가 걸려있겄다. ""아따 야들아 토끼 걸렸다 거 불피워라 구어먹고 가자""
한놈이 썩 들어가 토끼 뒷다리를 쑥 빼여보드니 ""야 이놈 걸린지 오래다 쉬를 담뿍 실었구""
""그러면 냄새를 맡아 보아라"" 이 놈이 냄새를 맡되 머리쯤 맡았으면 잘 구어먹고 갈 것인데 하필이면
밑구멍에다 맡은 것이 꾀많은 토끼가 수궁에서 참고 나왔던 도토리방구를 스르르르~ 뀌여놓니
꼭 구렁이 썩는 냄새가 나겄다.
""아따 이것 썩었다!"" 한놈있다 ""썩었으면 내 버려라"" 획 집어 내던진 것이 저 건너가서 오똑서서
""어이게 시러배 아들놈들 너희들보다 더한 수궁에 가서 용왕도 속이고 나왔는디
너 같은 놈들한테 죽을소냐?"" 토끼란 놈이 살아났다고 신명내어 다시 한번 놀아보는디

<중중모리>
관대장자(寬大長者) 한고조 국량(局量)많기가 날만허며 운주결승(運籌決勝) 장자방이 의사많기가 날만허며
신출귀몰(神出鬼沒) 제갈량이 조화많기 날만허며 무릉도원 신선이라도 한가허기가 날만허며
옛듣던 청산두견 자주 운다 각새소리 타향수궁 겄든 벗님 고국산천이 반가워라 기산광야 너른천지
금잔디 좌르르르르 깔린디 이리뛰고 저리뛰고 깡짱 뛰어 노닐며 ""얼시구나 절시구 얼시구 절시구 지화자 좋네
고국산천이 반가워라.""

<아니리>
이리한참 노닐적에 독수리란 놈이 어디서 윙 하더니 토끼 대굴박을 후다딱 툭탁! ""아이고 장군님 어데갔다 인제오시오 ""
""오 내가 둥 떠다니다가 시장해서 너를 잡아 먹을랴고 왔다"" ""아이구 장군님 어디서부터 잡수실라요""
""맛 좋은 대가리서부터 먹어야겠다""

<창조>
""아이구 장군님 나 죽기는 설찮으나 나의 설움이나 들어보시오""

<아니리>
""아니 이놈아 네가 무슨설움이 있단 말이냐"" 이 놈이 청승조로 한번 울어보는디

<중모리>
""아이고 아이고 어쩔거나 아이고 이를 어쩔거나 수궁천리 먼먼길에 겨우겨우 얻어내온 것을
무주공산에다 던져두고 임자없이 죽게되니 이 아니 섧소이까?""

<아니리>
""야 이놈아 그것이 무엇이란 말이냐?"" ""그것이 다른 것이 아니오라 이번에 제가 수궁엘 들어갔었지요""
""그래서?"" ""수궁엘 들어갔더니 용왕께서 의사줌치를 하나 주십디다"" ""그래 그것이 무엇이란 말이냐?""
""그것이 다른 것이 아니오라 이상스럽디다 쫙 펴놓고 보면 궁기가 서너개 뚫렸는디 그래서 한 궁기를 탁 퉁기면서
썩은 도야지 창자 나오니라 허면 그저 꾸역꾸역 나오고 도 한궁기를 툭 퉁기면서 도야지 새끼나 개창자나 나오니라 허면
그저 꾸역꾸역 나오고 또 한궁기를 톡 퉁기면서 삥아리새끼들 나오니라 허면 삥아리새끼가 하루에 일천오백마리씩이나
그저 꾸역꾸역 나오고 무엇이든지 내 소원대로 나오는 그런 좋은 보물을 임자 찾어 못주고 저기저
무주공산에다가 두고 죽게되니 그 아니 원통허요?"" ""야 이놈 토끼야! 그러면 니 목숨을 살려줄테니 그것좀 날 줄래?""
""아이고 장군님 목숨만 살려주시면 드리고 말고요"" ""그러면 그것이 어데 있느냐?"" ""저기 있습니다""
""가자!"" 독수리란 놈이 토끼 대굴박을 좋은 소주병 들 듯 딱 들고서 훨훨 날아가더니 ""여기냐?""
""예!"" 바위옆에다 턱 내려놓고 ""나 시장해 못살겄다 어서 빨리 의사줌치좀 내오너라"" ""장군님
내가 저 안에 들어가서 내올틴께 내 뒤발을 잡고 계시다가 놓아달라는대로 조금씩 놓아 주십시오""
토끼는 꾀가 많은 놈이라 앞발을 바위틈에다 쏙 집어 넣고 버리더니 ""장군님 조금만 뇌 주시오,아 닿을만합니다.
조금만 더 쪼끔쪼끔쪼끔...."" 허다가 갑자기 뒷발을 탁 차고 바위속으로 쏙 들어가더니
느닷없이 시조반장을 내겄다.

<시창>
세월이 여유허여

<아니리>
""야 이놈 토끼야 ! 아 내가 시장해 죽겠는디 무엇이 그리 한가헌채허고 들어가서 시조를 부르고 앉았느냐?
어서 이리 가져오너라"" 토끼가 호령을 하는디 ""너 이놈 독술아 내 발길 나가면 니 해골 터질테니 어서 날아가거라!""
""너 이놈 다시 안나올래?"" ""내가 노래에 출입헐 수도 없고 집에서 손자나 봐주고 지낼란다. 어서 잔말말고 날아가거라
이것이 바로 내가 살어났으니 의사줌치라 하는 것이다.""

<엇중모리>
독수리 그제야 돌린줄을 알고 훨훨 날아가고 별주부 정성으로 대왕병도 즉차허고 토끼는 그 산중에서
완연히 늙더라 그 뒤야 뉘가 알리 호가창창 불악이라 더질더질",국악
653,사철가-이산 저산 꽃이 피니,"이산저산 꽃이 피니
분명코 봄이로구나
봄은 찾어 왔건마는
세상사 쓸쓸허더라
나도 어제 청춘일러니
오날 백발 한심허구나
내 청춘도 날 버리고
속절없이 가버렸으니
왔다 갈 줄 아는 봄을 반겨
헌들 쓸 데 있나
봄아 왔다가 갈려거든 가거라
니가 가도 여름이 되면
녹음방초 승화시라
옛부터 일러있고 여름이 가고
가을이 돌아오면
한로상풍 요란해도
제 절개를 굽히지 않는
황국단풍도 어떠허며
가을이 가고 겨울이 돌아오면
낙목한천 찬바람에
백설만 펄펄 휘날리어
은세계가 되고 보면은
월백 설백 천지백허니
모두가 백발의 벗이로구나
무정세월은 덧없이 흘러가고
이내 청춘도 아차 한번 늙어지면은
다시 청춘은 어려워라
어화 세상 벗님네들
이내 한 말 들어 보소
인생이 모두가 백년을 산다고 해도
병든 날과 잠든 날 걱정근심
다 제허면 단 사십도 못 살 인생
아차 한번 죽어지면
북망산천의 흙이로구나
사후의 만반진수는 불여생전의
일배주만도 못허느니라
세월아 세월아 세월아 가지마라
아까운 청춘들이 다 늙는다
세월아 가지마라 가는 세월 어쩔그나
늘어진 계수나무
끝끝터리다 대랑 매달아 놓고
국곡투식 허는 놈과 부모불효
허는 놈과 형제화목 못 허는 놈
차례로 잡어다가
저 세상으로 먼저 보내버리고
나머지 벗님네들 서로 모여 앉어
한잔 더 먹소 그만 먹게 허여 가며
거드렁 거리고 지내보세",국악
654,Sons Of Liberty (온스테이지 Ver.),"This song is not rebel music
세대을 가르자는게 아니야
누구편에 서자는 것도 아니야
이런 노래가 라디오에서
나올 때 진짜 민주주의다
get up stand up
We are sons of liberty
for the people by the people
goverment of the people
뿌리가 뭐냐고 묻지들 마
우리는 민주주의의 결과물
이땅에 색깔을 논하지마
여기는 자유가 보장되는 곳
생각의 통일을 강요하지마
여기는 다양한 색이 사는 곳
힘으로 모든걸 해결하지마
여기는 권리가 보장되는 곳
흑백 티비로 세상을 보던 자
칼라티비를 이해하지 못해
강요 앞에서 무릎을 꿇던자
이제 눈을 떠 이세상을 맞으라
난roots rock reggae
너의 노래가 뭔지
불러줘 내게
너만의 노랠 이제 모두
원론적인 얘기를 하라한다면
왕권이 무너지고 받아들인 것
체제는 민주주의 자율 수호하는 법
거짓없는 경쟁 만민이 평등하단것
언론은 거짓을 빼고 진실을 추구해
법률은 정의찾고 죄인들을 추궁해
For the people By the people
The goverment of people
국간 누굴위해 존재하는가
귀를 닫고서 입을 열었던 자
우리 권리를 이해하지 못해
이익앞에서 소리 높였던자
귀를 열고서 이세상을 맞으라
난roots rock reggae
너의 노래가 뭔지
불러줘 내게
너만의 노랠 이제 모두",국악
655,사랑가 (vocal. 김가을),"이리 오너라 업고 놀자
사랑사랑사랑 내 사랑이야
네가 무엇을 먹으랴느냐
둥글 둥글 수박 반으로 뚝 갈라
사이다를 한 캔 다르르르르 부어
씨는 발라 버리고
화채를 만들어 주랴
아매도 내 사랑
이리 오너라 업고 놀자
사랑사랑사랑 내 사랑이야
이리 보아도 저리 보아도
내 사랑이로다
사랑이로구나 내 사랑
이리 오너라 업고 놀자
사랑사랑사랑 내 사랑이야
저리 가거라 뒷태를 보자
이리 오너라 앞태를 보자
아장아장 걸어라 걷는 태를 보자
아매도 내 사랑
이리 오너라 업고 놀자
사랑사랑사랑 내 사랑이야
이리 보아도 저리 보아도
내 사랑이로다 사랑이로구나 내 사랑
얘 춘향아 나도 너를 업었으니
너도 날 좀 업어다오
도련님은 나를 가벼워 업었지만
나는 도련님이 무거워 어찌 업어요
내가 널다려 날 무겁게 업어달라더냐
내 양 팔만 네 어깨 위에 얹고
징검징검 다니다보면
그 속에 온갖 좋은 것들이
다 들어있느니라
그때여 춘향이가 도련님을
업고 노는디
둥둥둥 내 낭군 오호 둥둥
내 낭군 도련님을 업고 보니
좋을 호자가 절로나
이리 오너라 업고 놀자
사랑사랑사랑 내 사랑 이로다
이리 보아도 저리 보아도
내 사랑이로다 사랑이로구나 내 사랑
이리 오너라 업고 놀자
사랑사랑사랑 내 사랑이로다
이리 보아도 저리 보아도
내 사랑이로다 사랑이로구나 내 사랑",국악
656,쾌지나 칭칭나네 (Feat. sukki Yun),"쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
청천 하늘엔 별도 많다
쾌지나 칭칭 나네
또 내 가슴엔 희망도 많다
쾌지나 칭칭 나네
서산에 지는 해를
쾌지나 칭칭 나네
쾌지나 칭칭 나네
천총이 영솔하여 청도기 벌렸난디
청도한쌍 홍문한쌍 주작남동각
남서각 홍초 홍초 남문 한 쌍
백호 현무 북도악 북서각 흑초
관원수 망원수 왕영관 오는수
초현단 표미 금고 한 쌍 홍초 한쌍
나 한 쌍 저 한 쌍 바래 한 쌍
세악 두 쌍 고 두 쌍 영기 두 쌍
군로직열 두 쌍이요
쾌지나 칭칭 나네
청천 하늘엔 별도 많다
쾌지나 칭칭 나네
또 내 가슴엔 희망도 많다
쾌지나 칭칭 나네
서산에 지는 해를
쾌지나 칭칭 나네
그 뉘라서 잡아 매며
쾌지나 칭칭 나네
청천 하늘엔 별도 많다
쾌지나 칭칭 나네
또 내 가슴엔 희망도 많다
쾌지나 칭칭 나네
서산에 지는 해를
그 뉘라서 잡아 매며
가는 세월을 막을손가
천총이 영솔하여 청도기 벌렸난디
청도한쌍 홍문한쌍 주작남동각
남서각 홍초 홍초 남문 한 쌍
백호 현무 북도악 북서각 흑초
관원수 망원수 왕영관 오는수
초현단 표미 금고 한 쌍 홍초 한쌍
나 한 쌍 저 한 쌍 바래 한 쌍
세악 두 쌍 고 두 쌍 영기 두 쌍
군로직열 두 쌍이요
아-아마 독존이요
난후 친병 교사당 포악 두쌍으로
퉁캥 차르르르르 나누나 지누나
고동은 뒤 나발은 홍앵
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네
쾌지나 칭칭 나네",국악
657,뜬다!,"이성에 눈을 뜬다
가다 뜨고 오다 뜨고 서서 뜨고 앉아
뜨고 실없이 뜨고 어이없이 뜨고
화내다 뜨고 울다 뜨고 웃다
뜨고 떠보느라
뜨고 시원이 뜨고 앉아 노다 뜨고
그녀만 생각하면 가다 웃고 오다
웃고 서서 웃고 앉아 웃고 실없이
웃고 어이 없어 웃고
화내다 웃고 울다 웃고 웃다 웃고
떠보느라 웃고 시원이 웃고 앉아
노다 웃고
별을 담은 미소 달을 품은 향기
춘삼월 봄바람에 앵화가 흩날리듯
내 맘과 일치허듯
세상천지가 아름답구나
모든걸 다 퍼준다
정도 주고 마음도 주고 간도 주고
쓸개도 주고 기다려 주고
바래다도 주고
금도 주고 은도 주고 차도 주고
종이학도 주고 믿어주고
달래주고 밥 사주고
별을 담은 미소 달을 품은 향기
춘삼월 봄바람에 앵화가 흩날리듯
내 맘과 일치허듯 세상천지가
아름답구나
꽃과 같이 고운님 열매처럼
맺어두고 가지같은 정
뿌리같이 깊었건만
언제나 그립고 못보는게
무슨 사정이로구나
춘삼월 봄바람에 앵화가 흩날리듯
내 맘과 일치허듯 세상천지가
아름답구나",국악
658,노들강변,"노들강변 봄버들
휘휘 늘어진 가지에다
무정세월 한 허리를
칭칭 동여 매어볼까
에헤요 봄버들도
못 믿으리로다
푸르른 저기 저 물만
흘러흘러 가노라
노들강변 백사장
모래마다 밟은 자국
만고풍상 비바람에
몇번이나 지어갔나
에헤요 백사장도
못 믿으리로다
푸르른 저기 저 물만
흘러흘러 가노라
노들강변 푸른물
네가 무삼 망령으로
재자가인 아까운 몸
몇몇이나 데려갔나
에헤요 네가 진정
마음을 돌려서
이 세상 쌓인 한이나
두둥 싣고서 가거라",국악
659,뱃노래,"어야디야 어기야디야
거드렁거리고 놀아보세
어기야디여차 어허야디야
어기여차 뱃놀이 가잔다
청해만리 먼바다에
외로운 등불만 깜빡거린다
어기야디여차 어허야디야
어기여차 뱃놀이 가잔다
어기야차차어기여차 어차
두리둥실 어기여차 어차
어기야어기야어기여차 어차
두리둥실 어기여차 어차
어기야어기야어기여차
어기야어기야어기여차
두리둥실 뱃놀이가자
어기야디야 어기야디야 어기야디야
만경창파에 몸을 실리어
갈매기로 벗을 삼고 싸워만 가누나
어기야디여차 어허야디야
어기여차 뱃놀이 가잔다
어기야디여차 어허야디야
어기여차 뱃놀이 가잔다
어기야어기야어기여차 어차
두리둥실 어기여차 어차
어기야어기야어기여차 어차
두리둥실 어기여차 어차
어기야디야 어기야디야
어기야디야 차",국악
660,신연맞이,"[아니리]

그때의 구관은 올라가고 신관이 났는디,
서울 자하골 사는 변 ‘학’ 자 ‘도’ 자 쓰는 양반이라.
호색허기 짝이 없어, 남원의 춘향 소식 높이 듣고
밀양 서흥 마다허고 간신히 서둘러 남원부사허였구나!
하루난 신연하인 대령허여 출행날을 급히 받어 도임차 내려오는디,
신연 절차가 이렇것다.

[자진모리]

신연맞어 내려온다. 별련 맵시 장히 좋다.
모란 새긴 만자창 네 활개 쩍 벌려, 일등마부, 유랑달마 덩덩그렇게 실었다.
키 큰 사령 청창옷, 뒤채잽이에 힘을 주어 별련 뒤따랐다.
남대문 밖 썩 나서 좌우 산천 바라 봐,
화란춘성만화방창 버들잎 푸릇푸릇 백사, 동작 얼핏 건너 승방골을 지내어
남태령 고개 넘어 과천읍에 가 중화허고,
이튿날 발행헐 제 병방, 집사 치레 봐라. 외올망건 추어 맺어
옥관자, 진사당줄 앞을 접어 빼어 쓰고,
세모립의 금패 갓끈 호수립식 제법 붙여 게알탕건을 받쳐 써
진남항라자락 철릭 진자주대 곧 띠어, 전령패 비쓱 차고,
청파역마 갖은 부담, 호피 돋움을 연저 타고,
좌우로 모신 나졸, 일산 구종의 전후배,
태고 적 밝은 달과 요순 시 닦은 길로 각 차비가 말을 타고 십 리허의 닿었다.
“마부야!
니 말이 낫다 말고 내 말이 좋다 말고
정마 손에다 힘을 주어 양 옆에 지울잖게 마상을 우러러 보며 고루 저었거라.”
저롭섭다.
신연 급창 거동 보소.
키 크고 길 잘 걷고, 어여뿌고, 말 잘 허고 영리한 저 급창,
석성망건, 대모관자, 진사당줄을 달아 써,
가는 양태 평포립, 갑사 갓끈 넓게 달아 한 옆 지울게 비쓱 쓰고,
보라 수주 방패 철릭, 철릭자락을 각기 접어
뒤로 잦혀 잡어매 비단 쌈지 천 주머니,
은장도 비쓱 차고 사날 초신을 넌짓 신고
저름저름 양유지 초록다님을 잡어 매고,
청창줄 검쳐 잡고, 활개 훨훨, 층층 걸음 걸어
“에라. 이놈, 나지 마라!”
전배나장 거동 보소.
통영 갓에다 흰 깃 꼽고, ‘왕’ 자 덜거리 방울 차, 일산의 갈라서서,
“에이 찌루거 이놈 저놈 게 앉거라.”
통인 한 쌍 착전립, 마상태 고뿐이로다.
충청양도를 지내어 전라 감영을 들어가 순상 전 연명 허고,
이튿날 발행헐 제,
노구바우, 임실 숙소, 호기 있게 내려올 제,
오리정 당도허니 육방 관속이 다 나왔다.
질청 두목 이방이며, 인물 차지 호장이라.
호적 차지 장적빗과, 수 잘 놓는 도서원, 병서, 일서, 도집사, 급창, 형방 옹위허여 권마성이 진동허여 거덜거리고 들어간다.
천파총, 초관, 집사 좌우로 늘어서고,
오십 명 통인들은 별련 앞의 배행허고,
육십 명 군로 사령 두 줄로 늘어서 떼 기러기 소리허고,
삼십 명 기생들은 가진 안장, 착전립, 쌍쌍이 늘어서 갖인 육각, 홍철릭,
남전대 띠를 잡어 매고, 북장고 떡 궁 붙여,
군악 젓대 피리소리 영소가 진동헌다. 수성장 하문이라!

[휘모리]

천총이 영솔허여 청도기 벌였난디,
청도 한 쌍, 홍문 한 쌍, 주작 남동각 남서각 홍초 남문 한 쌍,
백호 현무 북동각 북서각 흑초 관원수, 마원수, 왕령관, 온원수,
조현단 표미 금고 한 쌍, 호총 한 쌍, 나 한 쌍, 저 한 쌍, 바래 한 쌍,
세악 두 쌍, 고 두 쌍, 영기 두 쌍, 군로직열 두 쌍, 좌마독존이요,
난후 친병, 교사 당보 각 두 쌍으로 퉁 캥 차르르르,
나누나, 지루나, 고동은 뛰,
나발은 홍앵홍앵,
“에꾸부야 수문 돌이 종종종 내문 돌에 걷잡혀
무삼 실족 험로허나니”
어허어 어허어
“후배사령!”
“예이!”,
“좌우 잡인을 썩 금치 못 헌단 말이냐?”
척척 바우어, 하마포, 이삼승, 일읍 잡고 흔드난 듯,
객사에 연명 허고 동헌의 좌기허여,
“대포수!”
“예이!”
“방포일성 하라!”
“쿵!”",국악
661,"풀꽃 (feat. 신주형, 어린이합창단 예랑)","자세히 보아야 예쁘다 오래 보아야 사랑스럽다 우- 너도 그렇다
오래 보야야 예쁘다 자세히 보면 사랑스럽다 우- 나도 그렇다
자세히 보아야 예쁘다 오래 보아야 사랑스럽다 우- 너도 그렇다
자세히 보지 않아도 예쁘다 오래 보지 않아도 사랑스럽다 우- 우리가 그렇다",국악
662,밀양아리랑,"아리아리랑 쓰리쓰리랑 아라리가 났네 아리랑 고개로 넘어간다
영남루 명승을 찾아가니 아랑의 애화가 전해있네
아리아리랑 쓰리쓰리랑 아라리가 났네 아리랑 고개로 넘어간다
남천강 굽이쳐서 영남루를 감돌고 벽공에 걸린 달은 아랑각을 비추네
아리아리랑 쓰리쓰리랑 아라리가 났네 아리랑 고개로 넘어간다
정든님이 오셨는데 인사를 못해 행주치마 입에 물고 입만 방긋
아리아리랑 쓰리쓰리랑 아라리가 났네 아리랑 고개로 넘어간다
날좀보소 날좀보소 날좀보소 동지섣달 꽃본듯이 날 좀보소
아리아리랑 쓰리쓰리랑 아라리가 났네 아리랑 고개로 넘어간다",국악
663,진도아리랑,"아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

오다가 가다가 만나는 님은
팔목이 끊어져도 나는 못 놓것네

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

저 건너 저가시나 엎으러져라
일으켜 주는 듯이 보듬어나 보자

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

십오야 밝은 달 구름 속에서 놀고
이십 안짝 새 큰 애기 내 품안에서 논다

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

춥냐 덥냐 내 품안으로 들어라
베개가 높고 얕으면 내 팔을 베라

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

치마끈 졸라매고 논 샀더니
물 좋고 밭 존데로 신작로가 났네

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

저 건너 저 가시나 앞가슴 좀 보아라
넝쿨 없는 호박이 두통이나 열렸네

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

이 아래 강물이 내 술이란다
팔도야 건달이 모두 내 친구 아니냐

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

청치마 밑에다 소주병 차고
오동나무 수풀로 임 찾아 가자

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

울타리 밑에서 풀 베는 총각
눈치만 채고서 떡 받아먹게

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네

떡은 받아서 망태에 담고
눈치만 채고서 날 따라오게

아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네
아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네
아리 아리랑 서리 서리랑 아라리가 났네
아리랑 응응응 아라리가 났네",국악
664,할랑가,"이 소리는 무슨 소리인고 허니
엄동이 지나고 춘삼월이 당도허자
남녀노소 할 것 없이
슬슬 내면의 귀차니즘이
입 밖으로 나오는 소리였든가 보드라
아침에 눈을 뜨니 너무 피곤해
이래서 출근을 할랑가
이리 뛰고 저리 뛰고 버스를 놓쳐 노니
이래서 지각을 할랑가
만사 귀찮아 아무것도 하기 싫어
이 노래 할랑가
이 노래 할랑가 모르것다
주말에 친구 만나 노는 것도 귀찮아
이래서 혼자가 될랑가
어머니가 차려주신 밥도 먹기 싫어
이래서 뭐하러 살랑가
만사 귀찮아 아무것도 하기 싫어
이 노래 할랑가
이 노래 할랑가 모르것다
아침에 눈을 뜨니 너무 피곤해
이래서 출근을 할랑가
이리 뛰고 저리 뛰고 버스를 놓쳐 노니
이래서 지각을 할랑가
만사 귀찮아 아무것도 하기 싫어
이 노래 할랑가
이 노래 할랑가 모르것다
노래를 할라고 가사를 쓸라 하면
에라디야 만사 귀찮다
에라디야 여기까지 쓸란다
여기까지 부를란다
세상만사 귀찮아 아무것도
하기 싫어 이 노래 할랑가
이 노래 할랑가
이 노래 할랑가
할랑가",국악
665,춘풍 (Feat.정보권),"노란 꽃잎이 피고 지면
내 님이 오시려나
춘풍 불어와도 아니 오시면
이 내 맘 어찌하나
버들가지 꺾어 고운 얼굴 그리워도
내 노래는 머나먼 그곳 닿을 길 없네
멀리 돌고 돌아 내 님에게 닿으리
봄 한철 가기 전 춘풍 바람처럼
시린 달빛도 긴긴 밤을
잠 못 이루는구나
다시 만날 날은 꿈결 뿐여도
꿈에라도 좋으리
상사화를 그려 이 맘 달래 애써봐도
텅 빈 맘에 바람만 불어 눈물만 짓네
멀리 돌고 돌아 내 님에게 닿으리
봄 한철 가기 전 춘풍 바람처럼
갈 곳이 없어 어찌하나
나를 어찌하나
달빛에 눈물 젖어 떨어지네
멀리 돌고 돌아 내 님에게 닿으리
봄 한철 가기 전 춘풍 바람처럼
멀리 돌고 돌아 꿈에라도 좋으리
봄 한철 가기 전 춘풍 바람처럼",국악
666,그날이 오며는 korea ver. (feat. 김나현),"그날이 오며는 언덕 위 뛰어올라
저 높은 하늘 위 즐거운 꿈을 꾸리
어두운 밤에 서러워 울 때에
거친 새벽이 가면 아침이 오리라
그날이 오며는 너와 나 손을 잡고
행복한 내일을 꿈꾸며 콧노래 부르자
어허라 디어 어라 디
어허라 디어 어라 디
저 넓은 대지에 봄날을 노래 하리
서로 사랑하며 흥겨운 춤을 추리
어두운 밤에 서러워 울 때에
거친 새벽이 가면 아침이 오리라
그날이 오며는 너와 나 손을 잡고
행복한 내일을 꿈꾸며 콧노래 부르자
겨울이 지나면 봄이 오듯
큰 바람 이기고 이 세상을 넘어서
일어나리라 워
그날이 오며는 너와 나 손을 잡고
행복한 내일을 꿈꾸며 콧노래 부르자
어허라 디어 어라 디
어허라 디어 어라 디",국악
667,마음,"마음은 마음은 모든 것을 만든다
나쁜 마음으로 말하고 행동하면
수레바퀴가 소 발자욱 따르듯이
괴로움이 괴로움이 그를 따르리라
마음은 마음은 모든 것을 만든다
마음은 마음은 모든 것을 만든다
마음은 마음은 모든 것을 만든다
맑은 마음으로 말하고 행동하면
그림자가 그의 생김새를 따르듯이
즐거움이 즐거움이
그를 따라 따르리라
마음은 마음은 모든 것을 만든다
마음은 마음은 모든 것을 만든다",국악
