,제목,가사,장르
397,숨길 수 없어요,"당신은 알고 있었나요
처음 보던 그 순간부터
이런 모습의 나 믿을 수가 없어요
이렇게 흔들리는 나를 어떻게 해

아- 아무 말도 아- 소용 없어
이제는 더이상 숨길 수 없어요 사랑하고 있어
당신과 나만의 비밀이 되나요 이렇게

갑자기 눈물이 나고
왜 갑자기 또 기뻐지나요
이런 모습의 나 믿을 수가 없어요

이렇게 흔들리는 나를
이제는 더 이상 숨길 수 없어요
사랑하고 있어
당신과 나만의 비밀이 되나요 이렇게

이제는 더 이상 멈출 수 없어요
사랑하고 있어
당신과 나만의 비밀이되나요
아- 아무 말도 아- 소용 없어

이제는 더 이상 숨길수 없어요
사랑하고있어
당신과 나만의 비밀이 되나요 이렇게

이제는 더이상 멈출 수 없어요
사랑하고있어
당신과 나만의 비밀이 되나요 -",록/메탈
398,어떤이의 꿈,"어떤 이는 꿈을 간직하고 살고
어떤 이는 꿈을 나눠 주고 살며
다른 이는 꿈을 이루려고 사네
어떤 이는 꿈을 잊은채로 살고
어떤 이는 남의 꿈을 뺏고 살며
다른 이는 꿈은 없는거라 하네
세상에 이 처럼 많은 사람들과
세상에 이 처럼 많은 개성들
저 마다 자기가 옳다 말을 하고
꿈이란 이런 거라 말 하지만
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 혹 아무 꿈
어떤 이는 꿈을 간직하고 살고
어떤 이는 남의 꿈을 뺏고 살며
다른 이는 꿈은 이런 거라 하네
세상에 이 처럼 많은 사람들과
세상에 이 처럼 많은 개성들
저 마다 자기가 옳다 말을 하고
꿈이란 이런 거라 말 하지만
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 혹 아무 꿈",록/메탈
399,사랑하나요!?,"언제부터 사랑이었는지
알아채는 요령없나요
그 어떤 맘이 변해서 사랑하게 되는지
나만 훔쳐보고 싶은데

사랑하면 달라진다는데
알아채는 요령없나요
그 어떤 말을 숨기고 애태우게 하는지
그만 내게 가르쳐줘요

매일 단장하는 그대의 부지런함
나완 무관한가요 그런가요
몰라보게 착해진 마음씨에 다들 놀라요
사랑하나요

나도 그댈 사랑해
그대보다 더 오래오래
평생 웃게 해줄게
우리 둘이서 같이 산다면

그 어떤 맘이 변해서 사랑하게 되는지
그만 내게 가르쳐줘요
괜히 토라지는듯 어설픈 연기가
내겐 묘한 즐거움 귀여워요
아무 상관없는 걸 맞춰보는 건
아마도 사랑하나요

나도 그댈 사랑해
그대보다 더 오래오래
평생 웃게 해줄게
우리 둘이서 같이 산다면

나도 그댈 사랑해
그대보다 더 많이많이
평생 보살펴줄게
우리 둘이서 같이 산다면 

나도 그댈 사랑해
그대보다 더 많이많이 
평생 이뻐해줄게
우리 둘이서 같이 산다면

나도 그댈 사랑해..",록/메탈
400,그렇고 그런 사이,"새파란 하늘 쨍쨍 해가 떴네
어저께랑 날씨는 같지만
똑같은 느낌은 아닐 걸
니가 여태껏 누려왔던
모든 것들이
온 데 간 데 없을 걸
그렇다고 마냥
울먹 울먹거릴 것만은
아니잖어 그렇잖어
니가 그렇게 그렇게
그렇게 원했던 나잖어
니가 여태껏 바래왔던
모든 것들이 이제부터
한 개 한 개 이뤄질 걸
니가 원하는 것들은
내가 다 줄 테니까
절대로 딴 데 가서
기웃기웃 하지를 마
니가 원하는 것들은
내가 줄 수 있으니까
자다가도 딴 생각은 마
왜냐하면은 오늘부터
너랑 나랑은 너랑 나랑은 예
너랑 나랑은 말하자면은
그렇고 그런 사이니까
사이니까 예 그런 사이니까
말하기도 좀 그렇지마는
너랑 나랑은 너랑 나랑은 예
너랑 나랑은 말하자면은
그렇고 그런 사이니까 사이니까 예
그런 사이니까
니가 원하는 것들은
내가 다 줄 테니까
절대로 딴 데 가서
기웃기웃 하지를 마
니가 원하는 것들은
내가 줄 수 있으니까
자다가도 딴 생각은 마
너랑 나랑은 너랑 나랑은 예
너랑 나랑은
말하자면은 그렇고 그런
사이니까 사이니까 예
그런 사이니까
말하기도 좀 그렇지마는
너랑 나랑은 너랑 나랑은 예
너랑 나랑은
말하자면은 그렇고 그런
사이니까 사이니까 예
그런 사이니까
말하기도 좀 그렇지마는
너랑 나랑은 너랑 나랑은 예
너랑 나랑은
말하자면은 그렇고 그런
사이니까 사이니까 예
그런 사이니까
다시 한번 말하겠지마는
너랑 나랑은 너랑 나랑은 예
너랑 나랑은
말하자면은 그렇고 그런
사이니까 사이니까 예
그런 사이니까
말하기도 좀 그렇지마는
너랑 나랑은 너랑 나랑은 예
너랑 나랑은
말하자면은 그렇고 그런
사이니까 사이니까 예
그런 사이니까",록/메탈
401,Something Good,"마치 좋은 일이
생길 것만 같은 날이야
마치 어제까지
나쁜 꿈을 꾼듯 말이야
길고 슬픈 꿈에서 눈을 떠
햇살 예쁜 아침을 맞은 듯
마음속에 무겁게
가라앉은 상처를 잊은듯
마치 좋은 일이
생길 것만 같은 날이야
마치 어제까지
나쁜 꿈을 꾼듯 말이야
이젠 행복해질것만 같아
혼잣말 나즈막히 해보네
슬픔이여 안녕
문을 열고 거리로 나설래
너와 함께라면 괜찮을 것 같아
너에게 가는 길이
이렇게 설레이네
다시는 돌아가지 않을래
너와 함께라면 너와 함께라면
어둡고 무겁던 나의 마음이
봄바람에 피어오른
꽃잎처럼 화사해지고
후회 가득 남아 아픈 기억은
무지개 넘어 먼 곳으로
아련하게 잊혀질거야
너와 함께라면 괜찮을 것 같아
너에게 가는 길이
이렇게 설레이네
다시는 돌아가지 않을래
너와 함께라면 너와 함께라면

왠지 좋은 일이
생길 것만 같은 날이야
마치 어제까진
나쁜 꿈을 꾼듯 말이야
길고 슬픈 꿈에서 눈을 떠
햇살 예쁜 아침을 맞은 듯
마음 속에 무겁게
가라앉은 상처를 잊은 듯
너와 함께라면 괜찮을 것 같아
너에게 가는 길이
이렇게 설레이네
다시는 돌아가지 않을래
너와 함께라면 너와 함께라면",록/메탈
402,괜찮아,"잠깐 내 얘기 들어줄래
미안 나 지금 얘기해야 해
알아 너 짜증나는 거
그러지마 알잖아 넌 날 잘 알잖아
이런 거 싫어 사실 많이 불안해
시시하잖아 이렇게 끝내진 마
별거 아니라 말해주면 좋겠어 난
괜찮아 별거 아니야
사실 나는 잘 모르겠어
너의 진짜 맘이 어떤지
몰라 너 왜 그러는지
그러지마 불안해 넌 날 잘 알잖아
헤어지잔 말 그 말만 아니면 돼
나는 괜찮아 너 못되게 굴어도
너도 알잖아 많이 사랑하는 거 난
가끔 외로워 근데 괜찮아
가끔 괴로워 근데 괜찮아",록/메탈
403,키친,"귀여운 에이프런 두르고서 니앞에 수줍게 말하지
오늘 널 위해 요리한다고
재료를 준비하는 내 손길은 바쁘고 마음만 급하고
너는 이런 날 귀엽다 하고
내 손으로 만든 저녁식탁을 선물하고 싶은걸
서투른 내 요리 솜씨에 실망하지마
그래 나도 처음이야 누구도 아냐 바로 너야
혹시라도 우리사이 멀어진다면 난 어떡해
그래 너를 갖고 싶어 누구도 줄수 없단 말야
바로 너란 이유로 변했어 사랑하고 싶어

저녁엔 산책 삼아 오른쪽엔 바구니 왼쪽엔 너의 팔
양쪽에 끼고 수퍼에 들러
시장을 보는거야 간식거릴 고르고 야채도 살피고
니가 좋아할 우유도사고
내 손으로 만든 저녁식탁을 선물하고 싶은걸
서투른 내 요리 솜씨에 실망하지마
그래 나도 처음이야 누구도 아냐 바로 너야
혹시라도 우리사이 멀어진다면 난 어떡해
그래 너를 갖고 싶어 누구도 줄수 없단 말야
바로 너란 이유로 변했어 사랑하고 싶어

우리 언젠가 매일 아침 단 둘이서만 나눌 기쁨
그래 나도 처음이야 누구도 아냐 바로 너야
혹시라도 우리사이 멀어진다면 난 어떡해
그래 너를 갖고 싶어 누구도 줄수 없단 말야
바로 너란 이유로 변했어 사랑하고 싶어
그렇게 우리는 달콤해 난 이대로 좋아",록/메탈
404,그대와 함께,"그대와 함께 기차를 타고
아무도 없는 곳으로 떠나고 싶어
그대와 함께 손을 꼭 잡고
웃음지으며 온종일 거닐고 싶어
너의 향기를 맡으며
오늘도 네 생각에 잠들어
하루가 주어진다면
너와 여행을 떠나고 싶어
그대와 함께 기차를 타고
아무도 없는 곳으로 떠나고 싶어
그대와 함께 손을 꼭 잡고
웃음지으며 온종일 거닐고 싶어

웃고 울던 그 시간들
이젠 너를 지워버리고 싶어
그대와 함께 기차를 타고
아무도 없는 곳으로 떠나고 싶어
그대와 함께 손을 꼭 잡고
웃음지으며 온종일 거닐고 싶어
나를 버린 시간과 지나간 순간들

너를 미워하지만 그리운 시간들
그대와 함께 모든걸 잊고
저 넓은 바다로 향해 달려가고파
그대와 함께 밤을 지새우며
아무말 없이 서로를 바라보고파",록/메탈
405,Desperado (Eagles),"Desperado, why don't you
come to your senses
You've been out ridin' fences
for so long now
Oh, you're a hard one
I know that you got your reasons
These things that are pleasin' you
Can hurt you somehow
Don't you draw the queen of
diamonds, boy
She'll beat you if she's able
You know the queen of hearts
is always your best bet
Now it seems to me,
some fine things
Have been laid upon your table
But you only want the ones
that you can't get
Desperado, oh, you ain't gettin'
no younger
Your pain and your hunger,
they're drivin' you home
And freedom, oh freedom well,
that's just some people talkin'
Your prison is walking through
this world all alone
Don't your feet get cold
in the winter time
The sky won't snow
and the sun won't shine
It's hard to tell the night time
from the day
You're loosin' all your highs
and lows
Ain't it funny how the feeling
goes away
Desperado, why don't you
come to your senses
Come down from your fences,
open the gate
It may be rainin', but there's a
rainbow above you
You better let somebody love you
let somebody love you
You better let somebody love you
before it's too late",록/메탈
406,Rainy Day,"Cause rainy day
그래서 한껏 울 수 있던 날
아무런 말
아무런 이유도 모른 채 널
보냈던 날
영원히 나의 기억 속에서
가장 슬픈 날이 된 그날
It's rainy day
힘들게 이별을 말했던 날
가엾은 난 한없이 초라해져
눈물만 흘렸던 날
하늘도 나의 맘을 위로해
끝도 없이 울어준 그날
이제 날 가게 하세요
여기서 멈춰서요
늘 난 그대의 옆자리를 서성일 뿐
한번도 내 사랑임을
또 난 그대 것임을
느끼지 못한 날 원망했었죠
It's rainy day
아무런 이유도 모른 채 널
보냈던 날
아픈 내 눈물도 비가 되어
네게 보이지 못한 그날
이제 난 보내야 해요
이쯤에서 끝내요
늘 난 그대의 옆자리를 서성일 뿐
영원히 내사람 아닌
절대 그럴 수 없는
나쁜 내 사랑을 버려야 하죠
이제 날 가게 하세요
여기서 멈춰서요
늘 난 그대의 옆자리를 서성일 뿐
한번도 내 사랑임을
또 난 그대 것임을
느끼지 못한 날 욕했던 나죠",록/메탈
407,그것만이 내세상,"세상을 너무나 모른다고
나보고 그대는 얘기하지
조금은 걱정된 눈빛으로
조금은 미안한 웃음으로
그래 아마 난 세상을 모르나봐
혼자 이렇게 먼 길을 떠났나봐

하지만 후횐없지
울며 웃던 모든 꿈
그것만이 내 세상
하지만 후횐없어
찾아 헤맨 모든 꿈
그것만이 내 세상
그것만이 내 세상

세상을 너무나 모른다고
나 또한 너에게 얘기하지
조금은 걱정된 눈빛으로
조금은 미안한 웃음으로
그래 아마 난 세상을 모르나봐
혼자 그렇게 그 길에 남았나봐

하지만 후횐없지
울며 웃던 모든 꿈
그것만이 내 세상
하지만 후횐없어
바꿔봤던 모든 꿈
그것만이 내 세상
그것만이 내 세상",록/메탈
408,리코타 치즈 샐러드,"비가 내리는 날이면
생각나는 음식들
제일 좋아하는 건 라면
삼겹살 You know that 설렁탕
You know Good 감자전
이랬던 나
내가 너를 만나고
신세계가
새로운 날 발견해
리코타 치즈 샐러드
버터 갈릭 브레드
쉬림프 파스타
너 없이도 좋았을까
알리오 올리오
에그 베네딕트
스모크 살몬
Have a glass of wine from France
맛있게 식사를 하면
떠오르는 Some dessert
제일 좋아하는 건 콜라
누룽지 You know that 쭈쭈바
You know Good 캔커피
이랬던 나
내가 너를 만나고
신세계가
내가 촌스러웠지
쇼콜라 마카롱
블루베리 수플레 레몬 타르트
너 없이도 좋았을까
플레인 요거트
뉴욕 치즈 케익 키위 셔벗
Have a cup of coffee or tea
리코타 치즈 샐러드
버터 갈릭 브레드 쉬림프 파스타
너 없이도 좋았을까
알리오 올리오
에그 베네딕트 스모크 살몬
네가 먹여주면 다 좋아",록/메탈
409,청춘연가,"그땐 잘 몰랐고 그래서 무모했고
또 그래서 더 아름다웠던 것 같아
상처를 주고받고 하는 게 사람이고
굳이 그걸 겁내진 않았던 것 같아
닦아내면 그만인 게 눈물이니까
안고 가면 그만인 게 또 기억이니까
가끔은 아직도 그럴 수 있을 거라고
생각이 들 때가 있어
하지만 이내 다시 또
뭔가 좀 낯설고 익숙하진 않아도
또 그래서 더 아름다웠던 것 같아
부서질 정도로 힘껏 부딪혀보고
그러는걸 겁내진 않았던 것 같아
버텨내면 그만인 게 아픔이니까
안고 가면 그만인 게 또 슬픔이니까
가끔은 아직도 그럴 수 있을 거라고
생각이 들 때가 있어 하지만 이내
다시
두려움이 앞서고 마음이 무거워져
어느새 또 입가엔 한숨이 맺혀
시간은 날 어른이 되게 했지만
강해지게 하지는 않은 것 같아
시간은 날 어른이 되게 했지만
그만큼 더 바보로 만든 것 같아
그땐 잘 몰랐고 그래서 무모했고
또 그래서 더 아름다웠던 것 같아
부서질 정도로 하는 게 사랑이고
굳이 그걸 겁내진 않았던 것 같아",록/메탈
410,Tomorrow,"해가 뜨는 일보다 더 먼저
나를 깨우던 그 시계 소리도
오늘만은 울지 않을거야
매일 고단한 하루 하루를
지금껏 잘 견뎌온 나를 위한
깊은 잠을 내게 허락해 줄거야
나만의 내일은
난 눈을 뜨면 그려왔던 꿈꿔왔던
새로운 세상이 나를 기다려
그 어떤 어려움이라도
이젠 더 이상 난 두렵지 않아
축복처럼 부서지는
태양빛의 조각들이
내가 걷는 이 길 위에
환한 웃음 지어줄 테니까
나의 내일은
힘들었던 어제와 인사를
불안한 내 오늘과는 악수를
나의 지친 어깰 토닥여 줄거야
새로운 내일은
난 눈을 뜨면 그려왔던 꿈꿔왔던
새로운 세상이 나를 기다려
그 어떤 어려움이라도
이젠 더이상 난 두렵지 않아
축복처럼 부서지는
태양빛의 조각들이
내가 걷는 이 길 위에
환한 웃음 지어줄 테니까
나 얼마나 간절히
간절하게
바래왔던 꿈이었는지
이제 겨우 한 걸음을
다가서도 다 얻은 것만 같아
그려왔던 꿈꿔왔던
새로운 세상이 나를 기다려
그 어떤 어려움이라도
이젠 더 이상 난 두렵지 않아
축복처럼 부서지는
태양빛의 조각들이
내가 걷는 이 길 위에
환한 웃음 지어줄 테니까
나의 내일은",록/메탈
411,우리 앞의 생이 끝나갈때,"흐린 창문 사이로 하얗게 별이 뜨던 그 교실
난 기억해요 내 소년 시절의 파랗던 꿈을
세상이 변해갈 때 같이 닮아 가는 내 모습에
때론 실망하며 때로는 변명도 해보았지만

흐르는 시간 속에서 질문은 지워지지 않네
우린 그 무엇을 찾아 이 세상에 왔을까
그 대답을 찾기 위해 우리는 홀로 걸어가네

세월이 흘러가고 우리 앞의 생이 끝나갈 때
누군가 그대에게 작은 목소리로 물어보면
대답할 수 있나 지나간 세월에
후횐 없노라고 그대여 -

흐르는 시간 속에서 질문은 지워지지 않네
우린 그 무엇을 찾아 이 세상에 왔을까
그 대답을 찾기 위해 우리는 홀로 걸어가네

세월이 흘러가고 우리 앞의 생이 끝나갈 때
누군가 그대에게 작은 목소리로 물어보면
대답할 수 있나 지나간 세월에
후횐 없노라고 그대여 -

(나나나 나나나-) -",록/메탈
412,사랑한후에 (응답하라 1988 삽입곡),"긴 하루 지나고 언덕 저 편에
빨간 석양이 물들어 가면
놀던 아이들은 아무 걱정없이
집으로 하나 둘씩 돌아가는데
나는 왜 여기 서있나
저 석양은
나를 깨우고 밤이

내 앞에 다시 다가오는데

이젠 잊어야만 하는
내 아픈 기억이
별이 되어 반짝이며
나를 흔드네
저기 철길 위를 달리는 기차의
커다란 울음으로도
달랠 수 없어
나는 왜 여기 서있나 오늘밤엔
수많은 별이 기억들이

내앞에 다시 춤을 추는데

어디서 왔는지 내 머리위로
작은새 한마리 날아가네
어느새 밝아온 새벽 하늘이
다른 하루를 재촉하는데
종소리는 맑게 퍼지고
저 불빛은 누굴 위한걸까
새벽이
내앞에 다시 설레이는데",록/메탈
413,놀러와,"나른한 오후 재미도 없고
일말의 의욕 하나도 없어
일상에 지쳐 지겨운 날들
사는 건 뭘까
허탈한 새벽 홀로 외로워
날 찾는 이는 하나도 없어
이 넓은 우주 먼지 같은 난
뭘 하는 걸까 생각이 들면
내게 전화해 빨리 전화해
이런 저런 얘기하면서
웃어나 보자
아님 놀러와 그냥 놀러와
언제 어디서나 니 곁엔
내가 있잖니
I love you forever
Just like a shining spring
I love you forever
심난해 하지마
I love you forever
Just like a happy christmas
I love you forever
심각해 하지마
비오는 저녁 눈물이 흘러
보고픈 사람 있긴 있지만
그에게 나는 존재도 없어
사랑이 뭘까 서러워지면
내게 전화해 빨리 전화해
이런 저런 얘기하면서
웃어나 보자
아님 놀러와 그냥 놀러와
언제 어디서나 니 곁엔
내가 있잖니
I love you forever
Just like a shining spring
I love you forever
심난해 하지마
I love you forever
Just like a happy christmas
언젠간 행복 할거야
메마른 땅에도 꽃은 피듯이
I love you forever
Just like a shining spring
I love you forever
심난해 하지마
I love you forever
Just like a happy christmas
I love you forever
심각해 하지마
I love you forever
Just like a shining spring
I love you forever
심난해 하지마
I love you forever
Just like a happy christmas
I love you forever
심각해 하지마",록/메탈
414,나를 떠나가던,"사랑해
내귓가에 들려와
하지만 너는 내곁을 떠나고
붉어진 너의 눈가에 눈물
가슴이 아파
슬퍼하네
나를 떠나가던
니모습에 난 울었고
위태로워지는
너를 떠날수가 없고
세상에서 너만
혼자라고 느껴질때
너무 많이 널 사랑한다말 해줄께
나에게
바보란말 하지마
사랑이란게 이런가봐
나를 떠나가던
니모습에 난 울었고
위태로워지는
너를 떠날수가 없고
세상에서 너만
혼자라고 느껴질때
너무 많이 널 사랑한다말 해줄께
나를 떠나가던
너를 떠나버린
그사람이 미워질때
외로움에 지쳐
삶이 너무 힘겨울때
시간을 되돌려
다시 돌아가고플때
너무 많이 널 사랑하는날
나를 떠나가던
니모습에 난 울었고
위태로워지는
너를 떠날수가 없고
세상에서 너만
혼자라고 느껴질때
너무 많이 널 사랑한다말 해줄께",록/메탈
415,恨 (悲 愛 來),"나를 바라보는 너의 마음을 알아
숨길수록 아픈 눈빛 느낄 수 있고
술취한 내 눈에 너의 얼굴이
흔들려 눈물로 널 보내며
가슴이 저밀어 보고픔에 힘들 때
꼭 한번만 그리운 널 볼 수 있다면
영원히 죽는 날 그때까지도
네 모습 맘에 담아 가도록
너를 두고 살순 없어
그렇게 남처럼 너와 내가 살수 있니
가지마 날 두지마
너 아닌 딴 곳에 나를 두고 떠나가지마
그대가 온다고 다시 내게 있다고
그 착각과 평생 함께 할 수 있다면
하늘도 울어 줄 내 큰 슬픔을
조금은 참아 버틸 수 있어
아름답게 소중하게
모든 걸 걸어서 사랑한 내 하나 그대
잊지마 날 잊지마
기억해 그토록 아껴온 내 하나 사랑을
추억속에 날 묻지마
그대여 다시 내게 와
너를 두고 살순 없어
그렇게 남처럼 너와 내가 살수 있니
잊지마 날 잊지마
기억해 그토록 아껴온 내 하나 사랑
돌아와",록/메탈
416,Good Night (Feat. 버벌진트),"Baby good night good night
오늘 내게 기대도 돼
Baby good night good night
어제처럼
난 너의 마음을 알아
슬픈 날의 연극도
널 더 아프게 할 뿐
넌 습관처럼 눈물을
참아 넘기곤 해서
걱정이 되는 걸
Baby good night good night
오늘 내게 기대도 돼
Baby good night good night
어제처럼
너는 나의 빛이 돼
날 웃음 짓게 해
It's Alright It's Alright It's Alright
다 괜찮아
시간이 지나갈수록
아픔은 쌓여가고
너의 눈은 흐려져
하지만 긴 하루의 끝
그 곳에 함께 있는 것
그걸로 충분해
Baby good night good night
오늘 내게 기대도 돼
Baby good night good night
어제처럼
너는 나의 빛이 돼
날 웃음 짓게 해
It's Alright It's Alright It's Alright
다 괜찮아
I'll be your guiding light
and I'll be your oasis
어떤 연결을 느껴
whenever your face is
against my chest
네가 내게 안긴 느낌 자체
그것만으로도 내 어두운 밤이
은은하게 빛나는 걸
girl I can show you another world
세상이 너에게 남긴
상처의 작은 결까지
만져 줄게 침대 위 or 소파
either drunk or sober 여기로 와
Baby good night good night
오늘 내게 기대도 돼
Baby good night good night
어제처럼
너는 나의 빛이 돼
날 웃음 짓게 해
It's Alright It's Alright It's Alright
다 괜찮아",록/메탈
417,왼손잡이,"나를 봐 내 작은모습을

너는 언제든지 웃을 수 있니

너라도 날 보고 한 번쯤

그냥 모른 척 해 줄 순 없겠니



하지만 때론 세상이 뒤집어진다고

나 같은 아이 한둘이 어지럽힌다고

모두 다 똑같은 손을 들어야 한다고

그런 눈으로 욕하지마

난 아무것도 망치지 않아

난 왼손잡이야

나 나나나 나나나 나나나 나나나



나를 봐 내 작은 모습을

너는 언제든지 웃을 수 있니

너라도 날 보고 한 번쯤

그냥 모른척 해 줄 순 없겠니



하지만 때론 세상이 뒤집어진다고

나 같은 아이 한둘이 어지럽힌다고

모두 다 똑같은 손을 들어야 한다고

그런 눈으로 욕하지마

난 아무것도 망치지 않아

난 왼손잡이야

나 나나나 나나나 나나나 나나나",록/메탈
418,시대유감(詩代遺憾),"왜 기다려왔잖아
모든 삶을
포기하는 소리를
이 세상이 모두
미쳐버릴 일이
벌어질것 같네
거 짜식들 되게
시끄럽게구네
그렇게
거만하기만 한 주제에
거짓된 너의
가식 때문에
너의 얼굴 가죽은
꿈틀거리고
나이든 유식한
어른들은
예쁜 인형을 들고
거릴 헤매다니네
모두가 은근히
바라고 있는그날이 바로
오늘인것만 같아
검게 물든 입술
정직한 사람들의
시대는 갔어
숱한 가식속에
오늘은 아우성을
들을 수 있어
왜 기다려왔잖아
모든 삶을
포기하는 소리를
이 세상이 모두
미쳐버릴 일이
벌어질것 같네
부러져 버린
너의 그런 날개로
넌 얼마나
날아갈 수 있다 생각하나
모두를 뒤집어
뚜루 뚜루
새로운
뚜루 뚜루
세상이 뚜루 뚜루
오길 바라네

너의 심장 태워 버리고
너의 그 날카로운
발톱들은 감추고
돌이킬 수가 없는 과거와
모두가
잘못되어 가고 있는데~
검게 물든 입술
정직한 사람들의
시대는 갔어
숱한 가식속에
오늘은 아우성을
들을 수 있어
왜 기다려왔잖아
모든 삶을
포기하는 소리를
이 세상이 모두
미쳐버릴 일이
벌어질것 같네
바로 오늘이
두 개의 달이
떠오르는 밤이야
내 가슴에 맺힌
한을 풀 수 있기를
오늘이야",록/메탈
419,"달이 차오른다, 가자","달이 차오른다 가자
달이 차오른다 가자
달이 차오른다 가자
달이 차오른다 가자
달이 맨 처음 뜨기 시작할 때부터
준비했던 여행길을
매번 달이 차오를때마다
포기했던 그 다짐을
달이 차오른다 가자
달이 차오른다 가자

말을 하면 아무도
못 알아들을지 몰라
지레 겁먹고 벙어리가 된 소년은
모두 잠든 새벽
네 시 반쯤 홀로 일어나
창밖에 떠 있는 달을 보았네
하루밖에 남질 않았어
달은 내일이면 다 차올라
이번이 마지막 기회야
그걸 놓치면 영영 못 가
달이 차오른다 가자
달이 차오른다 가자
달이 차오른다 가자
달이 차오른다 가자

오늘도 여태껏처럼
그냥 잠들어버려서
못 갈지도 몰라
하지만 그러기엔 소년의 눈에는
저기 뜬 저 달이 너무나 떨리더라

달은 내일이면 다 차올라

그걸 놓치면은 절대로 못 가
달이 차오른다 가자
달이 차오른다 가자
달이 차오른다 가자
달이 차오른다 가자",록/메탈
420,소녀를 만나다 (소나기),"어릴적 뛰놀던 그곳에 넌 있었지
하얀 얼굴 수줍던 어린 소녀가
시간의 밀려온 내 기억 저편에서
아직도 날 웃으며 부르네
다시 그때로 가면
우리 만날 수 있을 것 같아
가만히 눈을 감고 회색 기억에 사는
그 소녈 불러보지만
그려봐도 만질 수도 없는 사랑아
소리쳐도 들을 수도 없는 사랑아
내 가슴에 숨어사는 아름다운 소녀야
잊지 못할 나의 첫사랑

눈부신 소녀는 미소를 지은채로
창가에서 날 바라보고 있지만
어느덧 커버린 작은 꼬마아이는
이젠 다시 그곳에는 없어
한번쯤은 나를 또
찾아 줄 것만 같은 생각에
추억에 기대선채
그 소녀의 이름을 부르며
눈을 감지만
그려봐도 만질 수도 없는 사랑아
소리쳐도 들을 수도 없는 사랑아
내 가슴에 숨어사는 아름다운 소녀야
잊지 못할 나의 첫 사랑
내 머릿속에 갇혀 버린 채
지울수도 없는 그 소녀는
빛바랜 거리에선 널 여전히
키 작은 소년을 만나
사랑하고 사랑하는데
뻗어봐도 잡을수도 없는 사랑아
다가서면 자꾸 멀어지는 나의 사랑아
외치며 불러보지만 대답없는 소녀는
영원토록 지울 수 없는 내 첫사랑이죠",록/메탈
421,Mer,"Mer
floating her words
melted she said
I long for that
We met
followed the map
looked for the gold
I long for you
Even if the reasons change
it's never gonna freeze again
even if the matters change
we're all gonna remain the same
even if we face the end
thoughts are gonna stay
as cells though
all that is what I want
all that is what I want
Across another river
reached the ocean just before sunset
bombing started with a roar
yet we're unfazed we're unamazed
we're staying calm and chasing
other details not that easy though
all that is what I want
all that is what I want
Mer
one for myself
one for the wish
I long for you
We met
one is for you
one for the gold
I long for that
Even if the reasons change
it's never gonna freeze again
even if the matters change
we're all gonna remain the same
even if we face the end
thoughts are gonna stay
as cells though
all that is what I want
all that is what I want
Across another river
reached the ocean just before sunset
bombing started with a roar
yet we're unfazed we're unamazed
we're staying calm and chasing
other details not that easy though
all that is what I want
all that is what I want",록/메탈
422,도시인,"아침엔 우유 한잔 점심엔 FAST FOOD
쫓기는 사람처럼 시계바늘 보면서
거리를 가득메운 자동차 경적소리
어깨를 늘어뜨린 학생들
THIS IS THE CITY LIFE!
모두가 똑같은 얼굴을 하고
손을 내밀어 악수하지만
가슴속에는 모두 다른 마음
각자 걸어가고 있는거야
아무런 말없이 어디로 가는가
함께 있지만 외로운 사람들

어젯밤 술이 덜 깬 흐릿한 두 눈으로
자판기 커피 한 잔 구겨진 셔츠 샐러리맨
기계 부속품처럼 큰 빌딩속에 앉아
점점 빨리가는 세월들
THIS IS THE CITY LIFE!
모두가 똑같은 얼굴을 하고
손을 내밀어 악수하지만
가슴속에는 모두 다른 마음
각자 걸어가고 있는거야
아무런 말없이 어디로 가는가
함께 있지만 외로운 사람들

THIS IS THE CITY LIFE!
한 손엔 휴대전화 허리엔 삐삐차고
집이란 잠자는 곳 직장이란 전쟁터
회색빛의 빌딩들 회색빛의 하늘과
회색 얼굴의 사람들
THIS IS THE CITY LIFE!
아무런 말없이 어디로 가는가
함께 있지만 외로운 사람들
아무 말없이 어디로 가는가
함께 있지만 외로운 사람들",록/메탈
